,name,price,region,distillery,bottler,age,ABV,chill_filter,cask_strength,maturation_bourbon,maturation_brandy,maturation_marsala,maturation_oak,maturation_port,maturation_red wine,maturation_rum,maturation_rye,maturation_sauternes,maturation_sherry,maturation_white wine,maturation_wine,token_unified
2517,Arran 21 Year Old 1996 (cask 1843-939) - Claxton's,108.9,Island Whisky,Arran,Claxton's,21.0,52.1,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['cloud', 'lemonade', 'sandalwood', 'sultana', 'gingerbread', 'stroopwafel', 'characteristic', 'arran', 'fruit', 'pineapple', 'grapefruit', 'raisin', 'chocolate', 'cask', 'enjoyably', 'malt', 'candy', 'ginger']"
2518,Macduff 20 Year Old 1997 (cask 4130) - Kingsbury,107.36,Highland Whisky,Macduff,Kingsbury,20.0,54.9,,True,,,,,,,,,,,,,"['chocolate', 'digestive', 'cardamom_seed', 'runny', 'toffee', 'olive_oil', 'redcurrant', 'almond', 'amaretto', 'like', 'sawdust', 'hoppy', 'bitter', 'intense', 'honey', 'sweet']"
2519,Glen Garioch 27 Year Old 1991 (cask 20392) - Celebration of the Cask (Càrn Mòr),214.6,Highland Whisky,Glen Garioch,Carn Mor,27.0,51.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['apricot', 'lemon', 'green_apple', 'heavy', 'treacle', 'honey', 'malt', 'orange_peel', 'kumquat', 'cedar', 'soft', 'tobacco', 'chocolate', 'peanut']"
2520,Highland Park 18 Year Old - Viking Pride Travel Edition,137.59,Island Whisky,Highland Park,Highland Park,18.0,46.0,,,,,,,,,,,,,,,"['subtly', 'sherry', 'chocolate', 'brandied_cherry', 'fore', 'earth', 'peat', 'constant', 'honey', 'white_grape', 'wave', 'smoke', 'earth', 'herb', 'thyme', 'honey', 'sherry', 'peel', 'barley']"
2521,Dailuaine 27 Year Old 1983 - Old Malt Cask (Douglas Laing),,Speyside Whisky,Dailuaine,Douglas Laing,27.0,50.0,,,,,,,,,,,,,,,"['crème_caramel', 'grapefruit', 'toffee', 'apple', 'barley', 'sugar', 'soft', 'wood_smoke', 'butterscotch', 'pear', 'juice', 'cinnamon', 'honey', 'golden_syrup', 'honey', 'nutmeg', 'spice']"
2522,Glentauchers 1996 (bottled 2017) (cask 1707827) - Samaroli,277.93,Speyside Whisky,Glentauchers,Samaroli,,47.5,,,,,,,,,,,,,,,"['clean', 'nutty', 'oak', 'honeycomb', 'oodle', 'cream', 'vanilla', 'subtly', 'earth', 'sprinkle_brown', 'sugar', 'cinnamon', 'red', 'apple', 'fern', 'forest_floor', 'character', 'sweet', 'malt', 'soft', 'wood', 'spice', 'body', 'barley', 'cereal', 'beauty', 'long', 'finish']"
2523,Dailuaine 20 Year Old 1997 (casks 7220 & 7221) - Un-Chillfiltered Collection (Signatory),72.44,Speyside Whisky,Dailuaine,Signatory,20.0,46.0,,,,,,,,,,,,,,,"['digestive_biscuit', 'new_leather', 'resinous', 'oak', 'earth', 'bitter', 'toast', 'sawdust', 'waft', 'citrus_blossom', 'background', 'cinnamon', 'warmth']"
2524,Caol Ila 6 Year Old 2011 - Single Cask (Master of Malt),80.2,Islay Whisky,Caol Ila,Master of Malt,6.0,58.4,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['brine', 'caramel', 'temper', 'ripple', 'fierce', 'ginger', 'spice', 'milk', 'latte', 'vanilla', 'syrup', 'white', 'chocolate', 'shaving', 'balance', 'soft', 'sweet', 'salt', 'smoke', 'wood_ash', 'rock_pool', 'oyster', 'core', 'prominent', 'breast', 'malt', 'honeyed_cereal', 'exotic', 'fruit', 'pineapple', 'sprig', 'wild', 'thyme', 'coastal', 'late', 'rally', 'rich', 'spice']"
2525,Tobermory 21 Year Old 1996 (cask 14082) - Old Malt Cask (Hunter Laing),97.74,Island Whisky,Tobermory,Hunter Laing,21.0,50.0,,,,,,,,,,,,,,,"['cardamom_seed', 'coriander', 'chew', 'toffee', 'rounded', 'orange', 'sweet', 'support', 'fruit_salad', 'sweetie', 'fresh', 'strawberry', 'peach', 'coastal_air', 'prickle', 'peppercorn', 'waft', 'floral', 'malt']"
2526,Ardmore 30 Year Old 1987 - Connoisseurs Choice (Gordon & MacPhail),457.16,Highland Whisky,Ardmore,Gordon & MacPhail,30.0,56.9,,,,,,,,,,,,,,,"['sweet', 'pepper', 'fresh', 'herbal', 'edge', 'delicate', 'meat', 'flavour', 'cream', 'nutty', 'toffee', 'banana', 'gently', 'pink_grapefruit', 'green_apple', 'tropical_fruit', 'aroma', 'refreshing', 'menthol', 'lift', 'toasted', 'malt', 'edge', 'campfire', 'marshmallow', 'charred_oak', 'dark_chocolate', 'burst', 'lime', 'zest', 'nuance', 'oak']"
2527,Glenburgie 23 Year Old 1995 (casks 6576 & 6577) - Cask Strength Collection (Signatory),116.9,Speyside Whisky,Glenburgie,Signatory,23.0,52.5,,,,,,,,,,,,,,,"['buttered_bread', 'almond', 'white', 'chocolate', 'blend', 'tart', 'dark', 'fruit', 'pepper', 'oak', 'brambleberrie', 'nutty', 'malt', 'marmalade', 'lead', 'vanilla', 'gingerbread', 'honey', 'floral', 'barley']"
2528,Balmenach 10 Year Old 2007 (cask 11774) - Provenance (Douglas Laing),41.22,Speyside Whisky,Balmenach,Douglas Laing,10.0,46.0,,,,,,,,,,,,,,,"['orange_peel', 'fennel', 'pear', 'salted_cracker', 'vanilla', 'y', 'barley', 'wet_grass', 'stem_ginger', 'sawdust']"
2529,Inchgower 10 Year Old 2007 (casks 801155 & 801160) - Un-Chillfiltered Collection (Signatory),43.2,Speyside Whisky,Inchgower,Signatory,10.0,46.0,False,,,,,,,,,,,,,,"['tone', 'summer', 'blossom', 'juicy', 'pear', 'apple', 'peel', 'balanced', 'tannin', 'dusting', 'thyme', 'aromas', 'apricot', 'honeyed', 'barley', 'filo_pastry', 'cocoa', 'cinnamon', 'grass', 'oak', 'backdrop', 'brown_sugar', 'malt']"
2530,Mannochmore 28 Year Old 1988 (The Whisky Agency),246.96,Speyside Whisky,Mannochmore,The Whisky Agency,,46.0,,,,,,,,,,,,,,,"['gooseberry', 'green_apple', 'pepper', 'point', 'cedar', 'ginger', 'wax', 'orange', 'tart', 'grape', 'sugar', 'profiterole', 'long', 'juicy', 'fresh', 'fruit']"
2531,Port Charlotte 14 Year Old 2002 (Single Cask Nation),,Islay Whisky,Bruichladdich,Single Cask Nation,14.0,60.2,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['smooth', 'berry', 'force', 'alongside', 'dark_chocolate', 'fig', 'date', 'sweet', 'toffee', 'pinch_tobacco', 'tidal', 'wave', 'peat', 'vegetal', 'incredibly', 'peat', 'oodle', 'red_berry', 'pinch', 'rock', 'salt', 'black_pepper', 'length', 'ash', 'oak', 'fruit', 'chocolate', 'background']"
2532,The Macallan Amber - 1824 Series,,Speyside Whisky,The Macallan,The Macallan,,40.0,,,,,,,,,,,,,,,"['surprisingly', 'thick', 'fruit', 'golden', 'sultana', 'date', 'apple', 'peeling', 'dusting', 'cinnamon', 'cereal', 'mid', 'pie', 'crumbly', 'shortbread', 'soft', 'aromatic', 'vanilla', 'lemon', 'barley', 'ginger', 'milk_chocolate', 'button', 'sun', 'maid', 'raisin', 'fragrant', 'oak', 'finish', 'mince', 'pie']"
2533,Secret Distillery #1 9 Year Old (That Boutique-y Whisky Company),,Scotch Whisky,That Boutique-y Whisky Company,That Boutique-y Whisky Company,9.0,51.7,,,,,,,,,,,,,,,"['raisin', 'spiced_rum', 'bit', 'black', 'liquorice', 'sherry', 'massive', 'wave', 'oloroso', 'rich', 'good_whack', 'barley', 'jammy', 'dodgers', 'malt_loaf', 'cardamom', 'right']"
2534,Glen Spey 22 Year Old 1995 - Connoisseurs Choice (Gordon & MacPhail),137.32,Speyside Whisky,Glen Spey,Gordon & MacPhail,22.0,46.0,,,,,,,,,,,,,,,"['pastry', 'brown_sugar', 'waxy_orange', 'peel', 'floral', 'malt', 'banoffee_pie', 'almond', 'black_tea', 'rye_bread', 'caraway', 'seed', 'vanilla', 'tablet']"
2535,Chestnut & Apple Chutney 1987 (bottled 2018) - Wemyss Malts (Bunnahabhain),266.76,Islay Whisky,Bunnahabhain,Wemyss Malts,,46.0,,,,,,,,,,,,,,,"['strawberry', 'mango', 'almond', 'subtly', 'flint', 'jammy', 'red', 'fruit', 'freshly', 'ground', 'cooking_spice', 'sweet', 'oak', 'old_leather', 'spiced', 'hot', 'chocolate']"
2536,Bunnahabhain 37 Year Old (That Boutique-y Whisky Company),312.96,Islay Whisky,Bunnahabhain,That Boutique-y Whisky Company,37.0,41.2,,,,,,,,,,,,,,,"['oak', 'earth', 'funk', 'spice', 'bitter', 'herb', 'forest_floor', 'element', 'tart', 'red', 'fruit', 'blend', 'treacle', 'darjeeling', 'tea', 'subtly', 'sweet', 'ginger', 'old', 'apple', 'green', 'tobacco', 'time', 'dry', 'oak', 'old_leather', 'rock_pool', 'dram', 'age', 'sweet', 'toffee', 'roasted', 'malt', 'chestnut', 'helping', 'cinnamon', 'thing', 'cherry', 'fruit', 'honeydew_melon', 'fruit', 'vibrancy', 'herbaceous', 'peppermint', 'fascinating', 'conclusion']"
2537,Braeval 22 Year Old 1994 (cask 165641) - The Single Cask,143.33,Speyside Whisky,Braeval (AKA Braes of Glenlivet),The Single Cask,22.0,55.0,,,,,,,,,,,,,,,"['floral', 'barley', 'core', 'layer', 'vanilla', 'lemon', 'peach', 'soon', 'sugar', 'pan', 'buttered', 'english', 'muffin', 'slight', 'barrel_char', 'slightly', 'sweetened', 'coffee', 'spice']"
2538,WoodWinters ‘Fiadhaich’ 27 Year Old,177.73,Scotch Whisky,WoodWinters,WoodWinters,27.0,54.6,,,,,,,,,,,,,,,"['almond_croissant', 'pineapple', 'ring', 'vanilla', 'custard', 'oil', 'crunchy_brown', 'sugar', 'cassia', 'playfully', 'toffee', 'apple', 'black', 'forest', 'honey', 'coconut', 'shaving', 'apricot', 'frangipane', 'strawberry', 'liquorice', 'pepper', 'spice', 'fascinating', 'sawdust', 'cocoa', 'bean', 'toffee', 'popcorn', 'espresso', 'round', 'sensationally', 'vary', 'interesting', 'dram']"
2539,Highland Park 21 Year Old 1996 (cask 12204) - Xtra Old Particular (Douglas Laing),286.07,Island Whisky,Highland Park,Douglas Laing,21.0,47.0,,,,,,,,,,,,,,,"['mineral_y', 'coastal', 'element', 'soft', 'smoke', 'ginger', 'sandalwood', 'redcurrant', 'maple_syrup', 'sea_air', 'orange', 'chocolate', 'sweet', 'earth', 'peat']"
2540,Glen Spey 27 Year Old 1988 - Sansibar,266.33,Speyside Whisky,Glen Spey,Sansibar,27.0,47.7,,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['kick', 'sharp_green', 'apple', 'sweet', 'balanced', 'mellow', 'butterscotch', 'oak', 'y', 'tannin', 'lemongrass', 'sawdust', 'layer', 'kumquat', 'jam', 'butterscotch', 'light', 'finish']"
2541,Luxury Damson Jam 1988 (bottled 2018) - Wemyss Malts (Bunnahubhain),260.28,Islay Whisky,Bunnahabhain,Wemyss Malts,,46.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['damson_jam', 'zest', 'orange', 'power', 'ginger', 'spice', 'wood', 'spice', 'fragrant', 'clove', 'sherry_cask', 'jammy', 'berry', 'cherry', 'course', 'damson', 'decadent', 'dark_chocolate', 'pinch', 'tobacco', 'sweet', 'maritime', 'pinch', 'cumin']"
2542,Port Charlotte 14 Year Old 2003 Valinch - Sauternes Cask,,Islay Whisky,Bruichladdich,Bruichladdich,14.0,55.8,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"['rich', 'sweet', 'fruit', 'blackberry', 'apricot', 'orange', 'marmalade', 'dark_chocolate', 'drizzle', 'honey', 'tart', 'forest', 'fruit', 'maple_syrup', 'fig', 'dark', 'fruit', 'finish', 'pinch', 'salt', 'delicate', 'smoke']"
2543,Mortlach 12 Year Old 2000 (cask 9050)- The Coopers Choice (The Vintage Malt Whisky Co.),49.3,Speyside Whisky,Mortlach,The Vintage Malt Whisky Co.,12.0,46.0,,,,,,,,,,,,,,,"['fresh', 'pear', 'floral', 'honey', 'heather', 'subtle', 'oak', 'liquorice', 'pinch', 'salt', 'dry', 'fruit', 'cream', 'vanilla', 'milk_chocolate', 'caramel', 'lightly', 'buttered_toast', 'helping', 'apricot_jam', 'cup', 'coffee', 'milk_chocolate', 'butterscotch', 'winter_spice', 'oak', 'pinch', 'white_pepper']"
2544,Jura 28 Year Old 1992 (cask 1857) - Lady of the Glen (Hannah Whisky Merchants),201.78,Island Whisky,Jura,Hannah Whisky Merchants,28.0,41.2,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['brown_sugar', 'pineapple', 'mature_oak', 'flame', 'raisin', 'honeycomb', 'grass', 'madeira_cake', 'hobnob', 'biscuit', 'cigar_box', 'peach']"
2545,Speyburn 28 Year Old 1989 - Connoisseurs Choice (Gordon & MacPhail),247.25,Highland Whisky,Speyburn,Gordon & MacPhail,28.0,46.0,,,,,,,,,,,,,,,"['nutty', 'malt', 'burst', 'fresh', 'grapefruit', 'resinous', 'oak', 'pineapple', 'papaya', 'almond', 'underneath', 'thyme', 'fennel']"
2546,The Macallan 12 Year Old Sherry Oak (with Presentation Tin),,Speyside Whisky,The Macallan,The Macallan,12.0,40.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['firm', 'hot', 'pastry', 'marmalade', 'sultana', 'peel', 'sweet', 'barley', 'sugar', 'crisp', 'sweet', 'sultana', 'fresh', 'apple', 'blossom', 'floral', 'sherry', 'calvados', 'tropical_fruit', 'golden_syrup', 'good_length', 'solid', 'oaked']"
2547,Glenturret 1977 (bottled 2017) (cask 17044) - Malts of Scotland,551.91,Highland Whisky,Glenturret,Malts of Scotland,40.0,43.9,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['earth', 'chocolate', 'bitter', 'rounded', 'coffee', 'treacle', 'toasted_teacake', 'red_berry', 'jam', 'nutella', 'mix', 'forest_floor', 'oak', 'y', 'spice']"
2548,Caol Ila 6 Year Old 2011 (cask 12090) - Clan Denny (Douglas Laing),67.16,Islay Whisky,Caol Ila,Douglas Laing,6.0,48.0,,,,,,,,,,,,,,,"['pepper', 'soft', 'gooseberry', 'beeswax', 'balance', 'whiff', 'sea_air', 'grist', 'vanilla', 'fresh', 'barley', 'underneath', 'finish']"
2549,Peppery Pear Pie 1995 (bottled 2018) - Wemyss Malts (Glen Elgin),108.19,Speyside Whisky,Glen Elgin,Wemyss Malts,,55.9,,,,,,,,,,,,,,,"['chewy_date', 'almond', 'black_pepper', 'grass', 'barley', 'fresh', 'ginger', 'sugar', 'brown_bread', 'underneath', 'juicy', 'apricot', 'yellow_plum']"
2550,Miltonduff 2009 (bottled 2018) (cask 900061) - Samaroli,80.2,Speyside Whisky,Miltonduff,Samaroli,,43.0,,,,,,,,,,,,,,,"['malt', 'cereal', 'icing_sugar', 'bergamot', 'citrus', 'sesame_seed', 'mint', 'bouquet', 'floral', 'scent', 'fruit', 'pie', 'cream', 'white', 'chocolate', 'vanilla', 'floral', 'balsamic']"
2551,Ledaig 17 Year Old 2001 (cask 800063) - Benchmark (Murray McDavid),139.83,Island Whisky,Tobermory,Murray McDavid,17.0,59.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['charcoal', 'pineapple', 'boozy', 'wine', 'undertone', 'fruit', 'honey', 'vegetal', 'tone', 'long', 'sweet', 'caramel', 'raisin']"
2552,Bruichladdich Rocks - 2nd Edition,,Islay Whisky,Bruichladdich,Bruichladdich,,46.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"['red', 'fruit', 'strawberry', 'cherry', 'raspberry', 'mix', 'slight', 'coastal', 'breeze', 'brown_sugar', 'cinnamon', 'heaped_spoon', 'strawberry_jam', 'medium_length', 'sea_air', 'barley', 'sugar']"
2553,Highland Park Hobbister,,Island Whisky,Highland Park,Highland Park,,51.4,,,,,,,,,,,,,,,"['peat', 'sweet', 'floral', 'honey', 'brown_sugar', 'vanilla_pod', 'charred', 'pineapple', 'tropical_fruit', 'floral', 'hefty', 'peat_smoke', 'aroma', 'charred', 'oak', 'fruit', 'peat', 'smoke']"
2554,Glentauchers 2004 (bottled 2018) - Distillery Labels (Gordon & MacPhail),61.06,Speyside Whisky,Glentauchers,Gordon & MacPhail,,43.0,,,,,,,,,,,,,,,"['apricot', 'chocolate', 'peppercorn', 'lemon', 'peel', 'strawberry_jam', 'peach', 'candle_wax', 'soft', 'chocolate_truffle', 'malted_barley', 'cedar', 'shortbread']"
2555,Linkwood 10 Year Old 2007 - Vintage Casks (Mossburn),63.0,Speyside Whisky,Linkwood,Mossburn,10.0,46.0,,,,,,,,,,,,,,,"['oil', 'barley', 'fresh', 'pear', 'maple_syrup', 'spearmint', 'hay', 'anise', 'butter', 'smidgen', 'smoke', 'marmalade', 'black_pepper', 'layer', 'honey']"
2556,Caol Ila 32 Year Old 1984 (cask 6103) - Gordon & MacPhail,532.28,Islay Whisky,Caol Ila,Gordon & MacPhail,32.0,52.7,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['tobacco', 'crème_brûlée', 'strawberry', 'black_pepper', 'toasted', 'apricot', 'pineapple', 'medicinal_peat', 'smoke', 'cacao', 'mature_oak', 'sea_salt', 'dark_chocolate']"
2557,Port Ellen 33 Year Old (That Boutique-y Whisky Company),,Islay Whisky,Port Ellen,That Boutique-y Whisky Company,33.0,47.4,,,,,,,,,,,,,,,"['tang', 'pineapple', 'lemon', 'sea_salt', 'milk_chocolate', 'chestnut', 'pie', 'filling', 'deep', 'well', 'caramel', 'mature_oak', 'whiff', 'toasted', 'rye', 'seaside', 'air', 'charred', 'oak', 'green_apple', 'new_leather', 'lemongrass']"
2558,Glenlossie 17 Year Old (That Boutique-y Whisky Company),79.06,Speyside Whisky,Glenlossie,That Boutique-y Whisky Company,17.0,48.4,,,,,,,,,,,,,,,"['bounty_bar', 'sweet', 'sponge_cake', 'slowly', 'core', 'malt', 'victoria_sponge', 'jam', 'cream', 'course', 'floral', 'lemongrass', 'jamaican', 'ginger', 'cake', 'black', 'liquorice']"
2559,Knockando 15 Year Old 1997,57.28,Speyside Whisky,Knockando,Knockando,15.0,43.0,,,,,,,,,,,,,,,"['malt', 'suggestion', 'almond', 'butter', 'milk_chocolate', 'good', 'core', 'golden', 'malt', 'slight', 'sweet', 'apple', 'flesh', 'cinnamon', 'whack', 'sherry', 'malt', 'barge', 'long', 'finish']"
2560,Linkwood 26 Year Old 1989 - Highland Laird (Bartels Whisky),183.45,Speyside Whisky,Linkwood,Bartels Whisky,26.0,50.8,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['malt', 'wave', 'wave', 'butter', 'vanilla', 'sweet', 'brown_sugar', 'plum', 'thick', 'thyme_honey', 'marmalade', 'spiced', 'rum', 'later', 'porridge', 'oats', 'cigar_box']"
2561,Benromach 2011 (bottled 2019) - UK Exclusive,71.04,Speyside Whisky,Benromach,Benromach,,60.0,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['date', 'pink', 'lady', 'apple', 'aromatic', 'bonfire', 'smoke', 'cinnamon', 'fresh', 'grass', 'toffee', 'apple', 'autumn', 'fruit', 'crumble', 'lot', 'spice', 'barley', 'sugar', 'white_pepper', 'red', 'fruit']"
2562,Smoke Bomb 2018 (cask 9011) - The Cooper's Choice (The Vintage Malt Whisky Co.),81.36,Scotch Whisky,The Vintage Malt Whisky Co.,The Vintage Malt Whisky Co.,,56.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['medicinal_peat', 'sherry', 'raisin', 'earth', 'barley', 'salt', 'sea_air', 'peat_smoke', 'wax', 'orange_peel', 'background', 'new_leather', 'petrichor', 'smoke']"
2563,Springbank 16 Year Old Local Barley,,Campbeltown Whisky,Springbank,Springbank,16.0,54.3,,,,,,,,,,,,,,,"['fruit', 'ripe', 'pear', 'chew', 'raisin', 'butter', 'biscuit', 'subtle', 'peat', 'authentic', 'seaside', 'fudge', 'chock', 'vanilla', 'sea_breeze', 'fruit', 'finish', 'smoke', 'peat']"
2564,Glenburgie 9 Year Old 2008 - Claxton's,56.23,Speyside Whisky,Glenburgie,Claxton's,9.0,57.8,,,,,,,,,,,,,,,"['citrus', 'fore', 'buttered', 'malt_loaf', 'grass', 'freshly', 'oak', 'oatcake', 'white_grape', 'digestive_biscuit', 'vanilla', 'ice_cream', 'drizzle', 'strawberry', 'sauce']"
2565,The Macallan Edition No.4,,Speyside Whisky,The Macallan,The Macallan,,48.4,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['toffee', 'apple', 'sweet', 'oak', 'clove', 'lead', 'helping', 'vanilla', 'seville_marmalade', 'underneath', 'rich', 'nutmeg', 'floral', 'honey', 'orange_zest', 'present', 'initially', 'red_berry', 'toasted', 'oak', 'finish', 'age', 'smattering', 'wood', 'spice']"
2566,Lagavulin 12 Year Old (Special Release 2003),,Islay Whisky,Lagavulin,Lagavulin,12.0,57.8,,,,,,,,,,,,,,,"['peppercorn', 'cinnamon', 'good_whack', 'peat_smoke', 'soda', 'bread', 'butter', 'brown_sugar', 'oatcake', 'meat', 'ham', 'frazzles', 'bbq', 'sausage', 'subtle', 'sweet', 'crème_brûlée', 'strawberry_jam', 'savour', 'cumin', 'hay', 'popcorn', 'oatcake', 'final', 'ginger']"
2567,Edradour 18 Year Old 1998 (cask 2026) - Velier 70th Anniversary Exclusive,229.27,Highland Whisky,Edradour,Edradour,18.0,56.2,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['roasted', 'apple', 'blackberry', 'layer', 'chocolate', 'old', 'rum', 'ginger', 'root', 'chocolate', 'cake', 'prune', 'malt', 'cinnamon', 'roll', 'honey', 'ginger']"
2568,Talisker 8 Year Old 2009 (cask 12611) - Provenance Coastal Collection (Douglas Laing),91.68,Island Whisky,Talisker,Douglas Laing,8.0,48.0,,,,,,,,,,,,,,,"['enjoyably', 'salt', 'soft', 'caramel', 'honey', 'good_kick', 'dry', 'oak', 'spice', 'sea_air', 'oatcake', 'white', 'chocolate', 'fudge', 'smoke', 'buttered', 'soda', 'bread', 'marmalade']"
2569,Benrinnes 12 Year Old 2005 - Hepburn's Choice (Langside),54.98,Speyside Whisky,Benrinnes,Langside Distillers,12.0,46.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['red', 'apple', 'raw', 'cinnamon', 'pastry', 'allspice', 'citrus', 'peel', 'ginger', 'blueberry_muffin', 'floral', 'malt', 'brown_sugar', 'linseed']"
2570,Aberlour 21 Year Old 1995 (cask 13742) - The Old Malt Cask (Hunter Laing),77.92,Speyside Whisky,Aberlour,Hunter Laing,21.0,50.0,,,,,,,,,,,,,,,"['cream', 'apricot', 'icing_sugar', 'peach', 'cream', 'vanilla', 'custard', 'milk_chocolate', 'length', 'dr', 'sweet', 'fruit']"
2571,Caol Ila 6 Year Old 2011 (Koval Bourbon Cask) - The Peaty Dna Collection (Valinch & Mallet),80.2,Islay Whisky,Caol Ila,Valinch & Mallet,6.0,47.2,,,,,,,,,,,,,,,"['ready', 'crisp', 'apricot_jam', 'sharp_green', 'apple', 'coastal_air', 'toasted', 'cornflake', 'brown_sugar', 'vanilla_pod', 'smoke', 'core', 'cinnamon', 'red_chilli', 'flake']"
2572,Balmenach 15 Year Old (That Boutique-y Whisky Company),73.32,Speyside Whisky,Balmenach,That Boutique-y Whisky Company,15.0,50.1,,,,,,,,,,,,,,,"['seaside', 'fudge', 'buttery_shortbread', 'cinnamon', 'nutmeg', 'oak', 'background', 'powerfully', 'malt', 'layer', 'summer_berry', 'tart', 'liquorice', 'sweetie', 'butter', 'delicious', 'chocolate', 'ice_cream']"
2573,Port Ellen 35 Year Old 1977 - Old and Rare Platinum (Douglas Laing),,Islay Whisky,Port Ellen,Douglas Laing,35.0,50.4,,True,,,,,,,,,,,,,"['rich', 'salt', 'caramel', 'big', 'fresh', 'slab', 'peat', 'fore', 'citrus', 'rich', 'maple_syrup', 'smouldering', 'malt', 'rich', 'overripe_grape', 'calf_leather', 'barley', 'malt', 'light', 'citrus', 'intense', 'spice', 'finish', 'freshly', 'lemon', 'black_pepper']"
2574,Benrinnes 2008 (bottled 2017) (cask 17036) - Malts of Scotland,97.4,Speyside Whisky,Benrinnes,Malts of Scotland,9.0,54.8,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['savoury', 'cedar', 'clove', 'shortly', 'wave', 'juicy', 'redcurrant', 'cinnamon', 'malt', 'light', 'fresh', 'raspberry', 'milk_chocolate', 'grist']"
2575,Teaninich 8 Year Old 2010 - Strictly Limited (Càrn Mòr),52.17,Highland Whisky,Teaninich,Carn Mor,8.0,46.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"['coffee_bean', 'barley', 'orange_peel', 'chocolate', 'strawberry', 'boozy_red', 'berry', 'white', 'chocolate', 'sugar', 'porridge', 'underneath', 'winter_spice', 'finish']"
2576,Talisker 2006 (bottled 2016) Amoroso Cask Finish - Distillers Edition,70.9,Island Whisky,Talisker,Talisker,,45.8,,,,,,,,,,,,,,,"['apricot', 'raisin', 'blackberry', 'soon', 'waft', 'classic', 'talisker', 'smoke', 'dark_chocolate', 'fruit', 'clove', 'black_pepper', 'sea_spray', 'long', 'robust', 'smoke', 'sweet', 'fruit', 'sherry']"
2577,Balvenie Tun 1509 - Batch 4,286.59,Speyside Whisky,Balvenie,Balvenie,,51.7,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"['oat_biscuit', 'drizzle', 'dark_chocolate', 'black_pepper', 'herbaceous', 'oak', 'butter', 'shortcrust', 'pastry', 'spiced', 'fruit', 'chutney', 'apple', 'sponge_cake', 'honey', 'ginger_snap', 'maltesers', 'dough', 'new_leather']"
2578,Laphroaig 18 Year Old 2000 (cask 15530) - The First Editions (Hunter Laing),178.98,Islay Whisky,Laphroaig,Hunter Laing,18.0,48.8,,,,,,,,,,,,,,,"['medicinal_peat', 'smoke', 'lemon', 'peel', 'sea_salt', 'paprika', 'iodine', 'barley', 'seaweed', 'brown_sugar', 'cedar', 'menthol']"
2579,Glenkinchie 15 Year Old - The Manager's Dram,,Lowland Whisky,Glenkinchie,Glenkinchie,15.0,60.1,False,False,,,,,,,,,,,,,"['floral', 'mild', 'caramel', 'sweet', 'lemon', 'sweet', 'soft', 'lemon_meringue', 'pie', 'soft', 'citrus', 'oak', 'corn', 'custard', 'lemon', 'icing', 'sponge', 'clean', 'sweet', 'fresh', 'sweet', 'lot', 'vanilla', 'soft', 'steamed', 'pear']"
